X, Y
456, 2.667
457, 7.000
458, 0.000
459, 2.000
460, 1.333
461, 2.333
462, 1.667
463, 1.000
464, 1.000
465, 1.000
466, 1.000
467, 1.000
468, 1.000
469, 1.000
470, 1.000
471, 1.000
472, 1.000
473, 1.000
474, 1.000
475, 1.000
476, 1.000
477, 1.000
478, 1.000
479, 1.000
480, 1.000
481, 1.000
482, 1.000
483, 1.000
484, 1.000
485, 1.000
486, 1.000
487, 1.000
488, 1.000
489, 1.000
490, 1.000
491, 1.000
492, 1.000
493, 1.000
494, 1.000
495, 1.000
496, 1.000
497, 1.000
498, 1.000
499, 1.000
500, 1.000
501, 1.000
502, 1.000
503, 1.000
504, 1.000
505, 1.000
506, 1.000
507, 1.000
508, 1.000
509, 1.000
510, 1.333
511, 2.333
512, 6.000
513, 4.333
514, 10.667
515, 35.333
516, 64.000
517, 67.000
518, 66.667
519, 27.667
520, 7.000
521, 6.000
522, 9.333
523, 4.667
524, 3.000
525, 1.000
526, 1.000
527, 1.000
528, 1.000
529, 1.000
530, 1.000
531, 1.000
532, 1.000
533, 1.000
534, 1.000
535, 1.000
536, 1.000
537, 1.000
538, 1.000
539, 1.000
540, 1.000
541, 1.000
542, 1.000
543, 1.000
544, 1.000
545, 1.000
546, 1.000
547, 1.000
548, 1.000
549, 1.000
550, 1.000
551, 1.000
552, 3.000
553, 3.000
