X, Y
456, 78.333
457, 81.333
458, 29.667
459, 32.667
460, 82.333
461, 77.000
462, 29.000
463, 9.333
464, 5.333
465, 4.333
466, 1.000
467, 0.667
468, 3.333
469, 0.333
470, 2.667
471, 3.000
472, 2.667
473, 2.667
474, 2.000
475, 1.333
476, 1.333
477, 1.333
478, 1.000
479, 1.000
480, 1.000
481, 1.000
482, 1.000
483, 1.000
484, 1.000
485, 1.000
486, 1.000
487, 1.000
488, 1.000
489, 1.000
490, 1.000
491, 1.000
492, 1.000
493, 1.000
494, 1.000
495, 1.000
496, 1.000
497, 1.000
498, 1.000
499, 1.000
500, 1.000
501, 1.000
502, 1.000
503, 1.000
504, 1.000
505, 1.000
506, 1.000
507, 1.000
508, 1.000
509, 1.000
510, 1.000
511, 1.000
512, 1.000
513, 1.000
514, 1.000
515, 1.000
516, 1.000
517, 1.000
518, 1.000
519, 1.000
520, 1.000
521, 1.000
522, 1.000
523, 1.000
524, 1.000
525, 1.000
526, 1.000
527, 1.000
528, 1.000
529, 1.000
530, 1.000
531, 1.000
532, 1.000
533, 1.000
